"student_id","student_name","age","major","gpa"
"12219","Thomas King","23","Computer Science","3.46"
"12220","Tracy Elliott DDS","19","Data Science","3.38"
"12221","Mark Clark","20","Computer Science","3.32"
"12222","Cindy Gutierrez","18","Computer Science","3.03"
"12223","Nathan Johnson","19","Data Science","2.9"
"12224","Larry Martin","22","Computer Science","3.2"
"12225","Nicole Miranda","24","Computer Engineering","3.2"
"12226","Troy Wolfe","19","Data Science","3.22"
"12227","Destiny Howard","22","Data Science","3.7"
"12228","Sabrina Arnold","18","Data Science","3.86"
"12229","Stephanie Patterson","24","Computer Engineering","3.28"
"12230","Jennifer Yoder","20","Data Science","3.83"
"12231","Jasmine Sanchez","21","Computer Science","3.52"
"12232","Mr. Jason Fox DVM","20","Data Science","3.85"
"12233","Richard Miller","18","Computer Engineering","2.84"
"12234","Elizabeth Ford","21","Data Science","2.94"
"12235","Danielle Martinez","19","Computer Science","3.97"
"12236","Kenneth Cook","24","Computer Engineering","3.37"
"12237","Dana Gonzalez","19","Computer Engineering","3.49"
"12238","Daniel Graham","21","Computer Engineering","3.05"
"12239","Robert Taylor","24","Computer Engineering","3.28"
"12240","Benjamin Sutton","23","Data Science","3.82"
"12241","Nicholas Kerr","23","Data Science","3.22"
"12242","Jonathan Gay","23","Data Science","2.88"
"12243","Jerry Kidd","18","Data Science","3.23"
"12244","Angela Crawford","19","Data Science","3.27"
"12245","Amanda Welch DDS","19","Computer Engineering","3.13"
"12246","Matthew Burton","24","Data Science","3.15"
"12247","Lindsey Hernandez","21","Computer Engineering","2.83"
"12248","Savannah May","19","Computer Science","3.93"
"12249","Joseph Hubbard","20","Data Science","3.52"
"12250","Ruben Jordan","22","Data Science","3.74"
"12251","John Sosa","19","Computer Science","3.84"
"12252","Lisa Vaughn","19","Computer Engineering","3.59"
"12253","Eric Delacruz","23","Data Science","3.17"
"12254","Rhonda Fuller","18","Data Science","3.65"
"12255","Mrs. Lisa Thornton","21","Data Science","3.37"
"12256","Christopher Estrada","23","Data Science","3.18"
"12257","Walter Salinas","20","Computer Engineering","3.22"
"12258","Pamela Wright","22","Computer Engineering","2.84"
"12259","Mary Smith","20","Computer Science","3.43"
"12260","Miss Suzanne Hayes","21","Computer Engineering","2.97"
"12261","Patrick Myers","24","Computer Science","3.26"
"12262","Angela Martinez","20","Computer Science","3.31"
"12263","Carol Henry","18","Data Science","3.36"
"12264","Terry Sanchez","21","Computer Engineering","2.92"
"12265","James Mason","19","Computer Science","3.0"
"12266","Cynthia French","21","Computer Engineering","3.39"
"12267","Elizabeth Newman","21","Computer Engineering","3.45"
"12268","John Long","23","Data Science","3.62"
"12269","Anthony Ferguson","23","Computer Science","3.74"
"12270","Walter Werner","21","Data Science","3.25"
"12271","James Clements","23","Computer Engineering","3.72"
"12272","Zachary Mathis","21","Computer Engineering","3.34"
"12273","Joanna Brown","21","Computer Science","2.91"
"12274","Patricia Thompson","21","Computer Science","3.18"
"12275","Andrew Garrett PhD","23","Data Science","3.01"
"12276","Chelsea Hoffman","21","Data Science","4.0"
"12277","Stephen Lewis","21","Computer Engineering","3.65"
"12278","John Thomas","19","Computer Engineering","3.23"
"12279","Jared Morales","21","Data Science","3.06"
"12280","Anthony Carr","18","Computer Science","3.63"
"12281","Mr. Matthew Gregory MD","22","Computer Engineering","3.41"
"12282","Melissa Williams","19","Computer Science","3.31"
"12283","Randall Palmer","24","Data Science","3.95"
"12284","James Howe","21","Data Science","2.98"
"12285","William Thomas","22","Data Science","2.82"
"12286","Brady Mendez","18","Data Science","3.5"
"12287","Kevin King","24","Computer Science","2.83"
"12288","Jenna Cain","22","Computer Engineering","3.83"
"12289","Ariana Campbell","20","Computer Engineering","3.04"
"12290","Alexander Valdez","19","Computer Engineering","3.1"
"12291","Kelly Nunez","20","Computer Engineering","3.12"
"12292","Sophia Smith","22","Computer Science","3.27"
"12293","Wendy Flynn","23","Computer Science","3.57"
"12294","Rhonda Fuller","20","Computer Science","3.34"
"12295","Adam Adams","22","Computer Science","3.59"
"12296","Brianna Miller","24","Computer Science","3.07"
"12297","Patricia Watson","23","Data Science","3.94"
"12298","Melanie Fox","23","Data Science","3.81"
"12299","Beth Church","24","Computer Science","3.65"
"12300","Bryce Carter","22","Data Science","3.54"
"12301","Jose Riggs","18","Data Science","2.97"
"12302","Evan Flores","24","Data Science","3.63"
"12303","Molly Lopez","19","Computer Science","2.97"
"12304","Erica Hill","19","Computer Science","3.83"
"12305","Matthew Odonnell Jr.","24","Computer Engineering","3.9"
"12306","Cynthia Li","21","Data Science","3.99"
"12307","Anthony White","22","Data Science","2.95"
"12308","Keith Woodard","18","Data Science","3.17"
"12309","Sharon Walker","23","Data Science","3.7"
"12310","Lisa Key","24","Computer Science","3.62"
"12311","Cynthia Turner","18","Computer Engineering","3.03"
"12312","Jeffrey Jordan","19","Data Science","3.12"
"12313","Gloria King","19","Computer Science","3.3"
"12314","Troy Monroe","23","Data Science","2.93"
"12315","David Guzman","18","Computer Science","3.0"
"12316","Edgar Yu","21","Data Science","3.46"
"12317","Amy Bryant","18","Computer Science","3.41"
"12318","George Rangel","22","Computer Science","2.99"
"12319","Anthony Osborne","24","Data Science","3.49"
"12320","Susan Bradley","24","Computer Science","3.45"
"12321","Olivia Guzman","24","Data Science","3.19"
"12322","Tracey Williams","19","Computer Science","3.65"
"12323","Douglas Burns","21","Data Science","3.46"
"12324","Maria Adams","22","Computer Engineering","3.37"
"12325","Jill Green","23","Computer Engineering","3.81"
"12326","Micheal Hanson","18","Data Science","3.6"
"12327","Amy Mcdaniel","23","Computer Science","2.99"
"12328","Michelle Higgins","18","Computer Engineering","3.49"
"12329","Melinda Morris MD","21","Data Science","3.68"
"12330","Lawrence Brown","24","Computer Science","2.86"
"12331","William Ross","20","Data Science","3.66"
"12332","Nicholas Shepherd","23","Data Science","3.57"
"12333","Autumn Farmer","22","Computer Engineering","3.23"
"12334","Sherri Johnson","21","Computer Science","3.5"
"12335","Mrs. Monica Rodgers","22","Data Science","3.47"
"12336","Julia Moss","20","Computer Engineering","3.7"
"12337","Donald Sweeney","23","Computer Science","2.89"
"12338","Dr. Hailey Morris","20","Data Science","3.28"
"12339","Jodi Boyd","20","Computer Engineering","3.35"
"12340","Joanna Young","24","Computer Engineering","2.93"
"12341","Kendra Gray","19","Data Science","3.82"
"12342","Bradley Mcintyre","18","Computer Science","3.38"
"12343","David Mendoza","21","Data Science","3.5"
"12344","Rachel Holloway","18","Computer Science","3.7"
"12345","Lindsey Ellis","21","Computer Science","3.36"
"12346","Elizabeth Pope","21","Data Science","3.77"
"12347","Barbara Curtis","21","Computer Engineering","3.02"
"12348","Lauren Valencia","19","Computer Engineering","3.02"
"12349","Johnny Davis","19","Computer Science","3.26"
"12350","Juan Yang","23","Computer Engineering","3.25"
"12351","Fernando Bradley","21","Computer Engineering","3.97"
"12352","Joshua Hood","24","Computer Engineering","3.34"
"12353","Cathy Johnson","21","Computer Engineering","2.91"
"12354","Mary Davis","20","Data Science","3.92"
"12355","Bobby Oliver","24","Computer Science","3.29"
"12356","Catherine Ho","19","Computer Science","3.39"
"12357","Brenda Baldwin","23","Computer Engineering","3.75"
"12358","George Smith","23","Computer Engineering","3.75"
"12359","Jordan Rodriguez","24","Computer Science","3.0"
"12360","Ricardo Flores","20","Computer Engineering","3.23"
"12361","Thomas Knight","22","Computer Science","2.81"
"12362","Kyle Miller","18","Computer Science","3.13"
"12363","Brenda Weiss","21","Computer Science","3.24"
"12364","James Watkins","22","Computer Engineering","3.44"
"12365","Stephanie Owens","18","Data Science","3.71"
"12366","Christine King","20","Computer Engineering","3.44"
"12367","Kathleen Smith","24","Computer Science","3.28"
"12368","Tommy Hoover","22","Computer Science","3.63"
"12369","Michael Thomas","18","Computer Science","3.11"
"12370","Sandra Kerr","24","Data Science","2.82"
"12371","Christine Thomas","23","Data Science","3.32"
"12372","Erica Williams","22","Computer Science","3.69"
"12373","Jenny Brown","20","Computer Science","3.29"
"12374","Sally Price","20","Data Science","3.86"
"12375","Clayton Kim","18","Data Science","3.17"
"12376","Melissa Miller","22","Data Science","3.92"
"12377","Hannah Estrada","22","Data Science","3.44"
"12378","Anna Fuller","21","Data Science","3.28"
"12379","Natalie Mitchell","21","Computer Engineering","3.49"
"12380","Haley Weber","21","Data Science","3.4"
"12381","Connor Lewis","24","Computer Engineering","3.23"
"12382","Amber Watson","24","Data Science","3.05"
"12383","Jason Green","23","Computer Engineering","3.73"
"12384","Steven Murphy","20","Data Science","3.99"
"12385","Gina Morgan","18","Computer Engineering","2.99"
"12386","Ashley Carter","19","Data Science","3.59"
"12387","Jessica Bell","20","Computer Engineering","3.7"
"12388","Andrea Bates","20","Computer Science","3.97"
"12389","Corey Scott","24","Computer Science","3.49"
"12390","Danny Robertson","24","Computer Engineering","3.87"
"12391","Heather Vance","21","Computer Science","3.7"
"12392","Daniel Brewer","24","Data Science","3.95"
"12393","Denise Ford","20","Data Science","3.2"
"12394","Karla Gaines","20","Computer Engineering","3.6"
"12395","Natasha Wood","18","Computer Science","2.86"
"12396","Jason Chavez","20","Computer Science","3.71"
"12397","Lynn Cohen","18","Computer Engineering","3.01"
"12398","Jose Pittman","21","Computer Science","3.81"
"12399","Tyler Key","20","Computer Science","3.35"
"12400","Claudia Cooper","19","Computer Science","3.13"
"12401","Laura Sims","24","Computer Science","2.93"
"12402","Lori Sharp","23","Data Science","2.92"
"12403","Sarah Leonard","23","Computer Engineering","3.51"
"12404","Taylor Richardson","21","Data Science","3.13"
"12405","David Fernandez","19","Data Science","3.66"
"12406","Teresa Burke","24","Computer Science","3.18"
"12407","Shannon Sosa","20","Data Science","3.35"
"12408","Lee Cunningham","21","Computer Engineering","3.78"
"12409","Patricia Kaiser","19","Computer Science","3.82"
"12410","Savannah Hernandez","22","Data Science","3.66"
"12411","Elizabeth Adams","19","Computer Engineering","2.98"
"12412","Andrew Bass","24","Computer Science","2.96"
"12413","Linda Adkins","18","Computer Science","4.0"
"12414","Susan Martin","24","Computer Engineering","3.15"
"12415","Rachel Gibson","20","Computer Science","2.98"
"12416","Michelle Dennis","22","Data Science","3.7"
"12417","Gerald Potter","20","Computer Engineering","3.68"
"12418","Valerie Jackson","19","Computer Science","3.54"
"12419","Melissa Wilson","22","Data Science","3.0"
"12420","Marc Lopez","21","Computer Science","3.25"
"12421","Shari Fernandez","24","Computer Science","3.3"
"12422","Roger Trevino","23","Computer Science","3.18"
"12423","Jeffrey Davis","21","Data Science","3.43"
"12424","Daniel Hanson","21","Computer Engineering","3.09"
"12425","Heather Robinson","18","Computer Science","3.15"
"12426","Meagan Jones","22","Computer Engineering","3.66"
"12427","Joseph Weber","22","Computer Science","3.21"
"12428","Maria Franco","24","Computer Science","2.97"
"12429","Michael Williams","19","Computer Engineering","3.09"
"12430","Crystal Kent","19","Computer Engineering","3.49"
"12431","Rebecca Brewer","18","Data Science","2.85"
"12432","Rachel Barton","24","Computer Science","2.87"
"12433","Todd Austin","24","Computer Science","3.44"
"12434","Robert Boyd","22","Computer Engineering","3.96"
"12435","Melody Day","22","Computer Engineering","3.29"
"12436","Debra Cunningham","24","Data Science","3.61"
"12437","Alexander Dixon","18","Computer Engineering","3.05"
"12438","Shaun Peters","22","Computer Engineering","3.16"
"12439","Brent Mosley","18","Data Science","3.37"
"12440","Allen Mitchell","23","Computer Engineering","3.69"
"12441","Autumn Bennett","21","Data Science","2.81"
"12442","Jeremiah Fry","19","Computer Science","3.01"
"12443","Peter Moody","19","Computer Engineering","3.95"
"12444","Crystal Dunn","24","Data Science","3.26"
"12445","Nicole Mitchell","19","Data Science","3.32"
"12446","Jason Ryan","24","Computer Science","3.54"
"12447","Ashley Cox","24","Data Science","3.74"
"12448","Alan Mann","23","Data Science","3.32"
"12449","Gregory Ayers","19","Data Science","2.82"
"12450","Dr. Christopher Peterson","21","Computer Science","2.93"
"12451","Shannon Franco","18","Computer Engineering","3.29"
"12452","Jean Hernandez","21","Data Science","3.38"
"12453","Theresa Vasquez","23","Computer Engineering","3.94"
"12454","Brittany Mendoza","24","Data Science","3.37"
"12455","Luis Moses","22","Computer Engineering","3.38"
"12456","Andrew Glover","18","Computer Science","2.87"
"12457","Jamie Castillo","22","Computer Science","3.31"
"12458","Christopher Rivera","20","Data Science","2.99"
"12459","Elizabeth Johnson","20","Data Science","2.89"
"12460","Mario Rubio","21","Computer Engineering","2.93"
"12461","Angela George","19","Computer Engineering","3.87"
"12462","Billy Weaver","21","Computer Science","3.35"
"12463","John Gilbert","22","Computer Science","3.58"
"12464","Casey Stevens","20","Computer Engineering","2.97"
"12465","Denise Brooks","23","Computer Science","3.89"
"12466","Lisa Morales","24","Computer Science","2.83"
"12467","Jonathan Brooks","23","Computer Engineering","3.62"
"12468","Angel Williams","23","Computer Engineering","3.0"
"12469","Cassandra Brown","21","Computer Science","3.94"
"12470","Jason Brooks","20","Data Science","2.99"
"12471","Edward Tate","19","Computer Engineering","3.01"
"12472","Donna Cruz","19","Data Science","2.84"
"12473","Jessica Wells","23","Computer Engineering","3.59"
"12474","Alejandro Stone","21","Data Science","3.29"
"12475","Robert Collins","20","Computer Engineering","3.98"
"12476","Crystal Ochoa","22","Data Science","3.42"
"12477","Alexandria Taylor","21","Computer Science","3.45"
"12478","Gerald Soto","20","Data Science","2.99"
"12479","Mark Graves","19","Computer Science","3.56"
"12480","Stephen Velasquez","18","Computer Science","3.25"
"12481","Casey French","20","Computer Engineering","3.94"
"12482","James Kidd","18","Computer Engineering","3.44"
"12483","Melissa Joyce","24","Data Science","3.87"
"12484","Michael Bell","18","Data Science","3.73"
"12485","Danielle Garrett","23","Computer Science","3.35"
"12486","Michael Carpenter","22","Computer Science","3.03"
"12487","Brian Garcia","19","Data Science","3.49"
"12488","Maria Peterson","18","Computer Science","3.13"
"12489","Joseph Clarke","18","Data Science","3.26"
"12490","Laura Brown","19","Computer Engineering","3.26"
"12491","Brandon Mcdonald","22","Data Science","3.19"
"12492","Bryan Blankenship","21","Computer Science","3.34"
"12493","Nathaniel Morris","21","Data Science","3.88"
"12494","Julie Hernandez","23","Data Science","3.18"
"12495","Alex Wyatt DDS","22","Computer Engineering","3.64"
"12496","Robert Smith","22","Data Science","3.13"
"12497","Edward Miller","18","Computer Science","3.21"
"12498","Michael Erickson","19","Computer Science","3.45"
"12499","Gregory Jenkins","18","Computer Engineering","3.3"
"12500","Jason Jensen","21","Computer Engineering","3.81"
"12501","Debra Miller DDS","23","Computer Engineering","3.16"
"12502","Samantha Wallace","19","Data Science","3.04"
"12503","Terry Perez","24","Computer Science","3.57"
"12504","Teresa Martin","20","Computer Engineering","2.85"
"12505","Bridget Curtis","19","Computer Science","3.31"
"12506","David Hall","24","Computer Science","3.06"
"12507","Rachel Carpenter","18","Computer Science","3.83"
"12508","Jared Villegas","20","Computer Engineering","3.57"
"12509","Brian Torres","24","Computer Science","2.9"
"12510","Kathleen Patterson","18","Data Science","3.14"
"12511","Barbara Ross","23","Computer Engineering","2.93"
"12512","Shelby Hancock","20","Data Science","3.49"
"12513","Christian Mooney","19","Computer Engineering","3.61"
"12514","Mark Porter","23","Data Science","3.95"
"12515","Kathleen Green","22","Computer Science","3.22"
"12516","Nathaniel Martin","22","Data Science","2.93"
"12517","Terry Hernandez","24","Computer Science","3.73"
"12518","Tiffany Reese PhD","22","Data Science","2.89"
"12519","Heather Pace","24","Data Science","2.97"
"12520","Daniel Madden MD","23","Computer Engineering","2.9"
"12521","John Baker","18","Computer Engineering","3.43"
"12522","Jasmine Gaines","22","Data Science","3.99"
"12523","Tina Fox","21","Computer Engineering","2.95"
"12524","Gregory Moore","22","Computer Engineering","3.98"
"12525","Janet Mckenzie","21","Computer Engineering","3.02"
"12526","Hannah Richard","18","Computer Science","3.64"
"12527","Felicia Mccoy","22","Computer Science","3.47"
"12528","Rachel Herrera","18","Computer Science","3.94"
"12529","Ariana Boyle","20","Data Science","3.77"
"12530","Karen Brown","20","Data Science","3.61"
"12531","Aaron Holland","24","Computer Science","3.84"
"12532","Terri Webb","22","Data Science","3.65"
"12533","Ryan Stephens","18","Data Science","3.64"
"12534","Teresa Freeman","18","Computer Science","2.9"
"12535","Sherry Fisher","22","Computer Science","3.61"
"12536","Rachel Nguyen","23","Computer Science","3.01"
"12537","Cynthia White","24","Computer Engineering","2.99"
"12538","Luis Parker","24","Computer Science","3.13"
"12539","Steven Rivers","20","Computer Engineering","3.51"
"12540","Curtis Fisher","23","Computer Science","3.12"
"12541","Angela Wilson","20","Computer Science","3.75"
"12542","Sarah May","19","Computer Engineering","3.67"
"12543","Tara Ortiz","18","Computer Engineering","3.36"
"12544","Jennifer Atkinson","19","Computer Engineering","3.76"
"12545","Jessica Moore","20","Computer Science","2.83"
"12546","Robert Morgan","19","Computer Science","3.72"
"12547","Tina Hodges","23","Computer Science","3.44"
"12548","Ms. Amber Simpson","22","Computer Science","3.94"
"12549","Adam Gaines","22","Computer Engineering","3.16"
"12550","Angela Wong MD","21","Computer Science","3.41"
"12551","Linda Wright","18","Data Science","2.83"
"12552","Kaitlin Oneal","22","Computer Engineering","2.9"
"12553","Mark Smith","23","Data Science","2.95"
"12554","Jaime Ward","22","Computer Engineering","3.34"
"12555","Kayla Rice","18","Data Science","3.0"
"12556","William Kramer","22","Computer Science","3.39"
"12557","Nancy Whitehead","18","Computer Engineering","3.41"
"12558","Stephanie Phelps","23","Computer Engineering","3.63"
"12559","Ana Moore","20","Data Science","3.43"
"12560","Ruth Jarvis","21","Data Science","3.82"
"12561","Jonathan Rodgers DDS","24","Computer Engineering","3.56"
"12562","Katherine Tucker","21","Computer Engineering","3.68"
"12563","Mark Martinez","23","Computer Science","3.42"
"12564","Eric Hernandez","21","Computer Engineering","3.62"
"12565","John Johnson","24","Computer Engineering","3.32"
"12566","Christopher Jones","23","Computer Science","3.94"
"12567","Sarah Carter","18","Data Science","2.99"
"12568","Sarah Garrett","24","Computer Science","3.47"
"12569","Laura Harris","21","Data Science","3.35"
"12570","Andrew Brown","22","Computer Science","3.22"
"12571","Jermaine Park","18","Computer Science","3.6"
"12572","Tyler Brown","19","Computer Science","3.3"
"12573","Kevin Lambert","20","Computer Science","3.57"
"12574","Laura Lewis","23","Computer Science","3.74"
"12575","Katherine Waller","18","Computer Science","3.51"
"12576","Gregory Cisneros","23","Computer Engineering","2.99"
"12577","James Hernandez","18","Data Science","3.56"
"12578","David Osborne","18","Computer Engineering","3.95"
"12579","Lisa Hensley","22","Computer Science","3.99"
"12580","Luis Lane","24","Computer Science","3.79"
"12581","Karen Hayes","18","Data Science","2.98"
"12582","Melissa Lawrence","22","Computer Engineering","3.7"
"12583","Anita Lewis","24","Computer Engineering","3.67"
"12584","Cristian Becker","22","Data Science","3.76"
"12585","Phillip Williams","19","Computer Science","3.69"
"12586","Zachary Valdez","19","Computer Engineering","3.53"
"12587","Andrew Wilson","22","Computer Science","3.38"
"12588","Brandon Walker","23","Computer Science","3.85"
"12589","Steven Maldonado","24","Computer Engineering","2.93"
"12590","Daniel Smith","20","Data Science","3.33"
"12591","Timothy Preston","20","Data Science","3.97"
"12592","Alexander Buck","21","Computer Engineering","3.89"
"12593","Ashley Ramirez","19","Computer Science","3.23"
"12594","Carla Long","21","Computer Engineering","3.01"
"12595","Francis Roberson","20","Computer Science","2.91"
"12596","Sheila Meyers","23","Computer Engineering","3.51"
"12597","Victoria Huang","23","Computer Engineering","3.68"
"12598","Shelia Edwards","20","Computer Science","2.97"
"12599","Andrea Carson","21","Computer Science","3.51"
"12600","William Howell","22","Computer Science","3.42"
"12601","Nancy Patton","19","Data Science","3.36"
"12602","Jessica Wagner","20","Computer Science","3.78"
"12603","Nicole Curry","18","Computer Science","3.0"
"12604","Nancy Herrera","18","Data Science","3.72"
"12605","Miss Elizabeth Crawford PhD","22","Computer Science","3.5"
"12606","Kelly Ryan","19","Computer Science","3.78"
"12607","Tracy Christensen","22","Computer Engineering","3.88"
"12608","Kimberly Gardner","19","Computer Engineering","3.8"
"12609","Laura Alvarado","18","Computer Science","2.91"
"12610","Jonathan Garcia","23","Data Science","3.1"
"12611","Dustin Romero","19","Computer Science","3.24"
"12612","Kristopher Figueroa","21","Data Science","2.82"
"12613","Amy Ford","18","Computer Science","3.79"
"12614","Mary Morton","24","Computer Science","3.24"
"12615","Elijah Brown","22","Data Science","3.72"
"12616","Dr. Lonnie Aguilar","21","Computer Science","3.38"
"12617","Justin Martin","19","Computer Engineering","2.94"
"12618","Karen Guerra","23","Computer Engineering","3.46"
"12619","Maxwell Moore","18","Data Science","3.61"
"12620","Brian Graham","23","Data Science","3.29"
"12621","Raymond Thompson","22","Computer Science","3.74"
"12622","Candace Mcgee","18","Computer Engineering","3.88"
"12623","Timothy Morrow","23","Data Science","2.83"
"12624","Kristin Ferguson","20","Computer Science","3.24"
"12625","William Henderson","19","Data Science","3.68"
"12626","Scott Fisher","21","Computer Engineering","3.78"
"12627","William Cohen","24","Computer Engineering","3.24"
"12628","Gerald Spears","22","Data Science","2.91"
"12629","David Krueger","20","Computer Engineering","2.81"
"12630","Eduardo Phillips","22","Data Science","3.51"
"12631","Alexis Johnson","21","Computer Science","3.4"
"12632","Randy Williams","18","Computer Science","3.67"
"12633","Joseph Nelson","23","Computer Science","3.15"
"12634","Jason Allen","22","Data Science","3.96"
"12635","James Gilbert","19","Computer Engineering","3.41"
"12636","Wesley Chen","24","Computer Engineering","2.88"
"12637","Corey Garcia","19","Data Science","3.82"
"12638","William Jennings","20","Computer Science","3.58"
"12639","William Cox DDS","23","Data Science","3.25"
"12640","Christine Finley","18","Computer Engineering","2.97"
"12641","Jason Brown","19","Computer Engineering","3.91"
"12642","Ashley Barrera","22","Computer Engineering","3.08"
"12643","Sharon Turner","23","Computer Engineering","3.19"
"12644","Ashley Figueroa","24","Computer Engineering","3.75"
"12645","Elizabeth Meyer","19","Computer Engineering","3.47"
"12646","Alexandra Sanders","19","Computer Engineering","3.14"
"12647","Mark Aguilar","20","Data Science","3.29"
"12648","Kristina Joseph","19","Data Science","3.62"
"12649","Haley Santiago","19","Computer Science","3.38"
"12650","Jennifer Wilkinson","18","Computer Science","4.0"
"12651","Andrea Morrison","21","Computer Engineering","3.4"
"12652","Alex Mcfarland","22","Data Science","3.99"
"12653","Lisa Potter","24","Data Science","3.21"
"12654","Sandra Fields","23","Data Science","2.93"
"12655","Robert Morgan","19","Computer Science","3.85"
"12656","Alexander Brown","20","Computer Science","3.17"
"12657","Dana Lewis","22","Data Science","3.5"
"12658","William Eaton","20","Computer Engineering","3.21"
"12659","Craig Martinez","19","Computer Engineering","3.12"
"12660","John Day","23","Computer Science","3.71"
"12661","James Barron","23","Computer Engineering","2.84"
"12662","Dustin Day","20","Computer Science","3.66"
"12663","Abigail Robinson","20","Data Science","3.18"
"12664","Tammie Aguilar","22","Computer Science","2.81"
"12665","Janet Clarke","18","Computer Science","3.85"
"12666","Robert Montgomery","18","Data Science","3.47"
"12667","Lauren Johnston","23","Data Science","3.25"
"12668","Michael Thompson","18","Computer Science","3.38"
"12669","Ashley Rogers","18","Data Science","3.26"
"12670","Carlos Brown","19","Computer Science","3.97"
"12671","Holly Ochoa","20","Computer Science","3.11"
"12672","Joseph Lopez","19","Data Science","3.68"
"12673","Elizabeth Shepherd","20","Data Science","3.54"
"12674","Mr. Clifford Turner","19","Computer Science","3.01"
"12675","Chad Reid","24","Data Science","3.52"
"12676","Amy Lawson","21","Computer Science","3.11"
"12677","Brenda Miles","19","Computer Science","3.56"
"12678","Jennifer Downs","22","Data Science","3.6"
"12679","Mr. Kevin Moss","21","Computer Science","3.46"
"12680","Melanie Briggs","18","Computer Science","3.07"
"12681","Nicholas Elliott","24","Computer Engineering","3.17"
"12682","Christopher Ball","21","Computer Engineering","3.31"
"12683","Christopher Carlson","22","Computer Engineering","3.67"
"12684","Stacy Perez","24","Computer Science","3.71"
"12685","Andre Manning","18","Computer Engineering","3.39"
"12686","Richard Holland","23","Data Science","3.46"
"12687","Mr. Jeffrey Callahan","18","Computer Science","3.09"
"12688","Christina Miller","22","Computer Engineering","3.76"
"12689","Cathy Brown","21","Computer Science","3.36"
"12690","Jennifer Walker","18","Computer Engineering","3.56"
"12691","Joan Cooper","18","Computer Science","3.49"
"12692","Edward Mora","24","Data Science","3.67"
"12693","Kimberly Garza","24","Computer Science","3.25"
"12694","Brian Mcguire","19","Data Science","2.86"
"12695","Kelly Villegas","21","Computer Engineering","2.86"
"12696","Alice Butler","19","Computer Engineering","3.94"
"12697","Jennifer Scott","22","Computer Science","2.87"
"12698","Brett Allen","20","Computer Engineering","3.55"
"12699","Robert Herrera","22","Data Science","2.82"
"12700","Thomas Gonzales","20","Computer Engineering","3.6"
"12701","Angela Sanchez","22","Data Science","3.87"
"12702","Timothy Miller","22","Computer Science","3.9"
"12703","Dr. Teresa Shaw","18","Computer Engineering","3.18"
"12704","Daniel Mitchell","24","Computer Engineering","2.94"
"12705","Amy Harrison","23","Computer Engineering","3.15"
"12706","Nathan Rodriguez MD","21","Computer Engineering","2.92"
"12707","Brittany Adams","18","Computer Engineering","3.98"
"12708","Gregory Hall","19","Data Science","2.84"
"12709","Heather Rodriguez","19","Data Science","3.41"
"12710","Brian Galloway","22","Computer Science","2.97"
"12711","Don Castaneda","22","Computer Engineering","3.3"
"12712","Bradley Walters","23","Computer Engineering","3.06"
"12713","Andrew Wilkerson","21","Computer Engineering","3.25"
"12714","Douglas Hunt","18","Data Science","3.53"
"12715","Michelle Edwards","21","Data Science","3.73"
"12716","Heather Holmes","19","Computer Engineering","3.6"
"12717","Jennifer Wyatt","22","Computer Engineering","2.97"
"12718","Brendan Jackson","24","Data Science","3.54"
"12719","Julie Carpenter","22","Data Science","3.61"
"12720","Dean Moore","24","Data Science","3.62"
"12721","Adam Pittman","19","Computer Science","3.52"
"12722","Marcus Oneill","20","Computer Engineering","3.71"
"12723","Sandra Gomez","20","Computer Science","3.46"
"12724","Jason Boone","19","Computer Science","3.38"
"12725","Larry Moore","24","Computer Science","2.97"
"12726","Robert Dalton","21","Computer Science","3.65"
"12727","Christopher Perry","21","Computer Engineering","2.95"
"12728","Carla Ball","19","Computer Engineering","3.8"
"12729","Christopher Wheeler Jr.","22","Computer Engineering","3.74"
"12730","Aaron Robertson","21","Computer Science","3.39"
"12731","Brittany Simmons","18","Computer Engineering","3.66"
"12732","Melissa Nguyen","21","Computer Science","3.27"
"12733","David Beard","23","Computer Science","3.57"
"12734","Ryan Smith","21","Computer Science","3.84"
"12735","John Fox","19","Computer Engineering","3.2"
"12736","Rhonda Allen","21","Computer Engineering","3.36"
"12737","Daniel Coleman","23","Computer Science","2.93"
"12738","Samantha Beck","23","Computer Science","2.81"
"12739","Julian Maynard","23","Computer Engineering","3.55"
"12740","Megan Foster","23","Computer Science","3.8"
"12741","Evan Gomez","20","Computer Science","3.23"
"12742","Jeffrey Webb","23","Computer Engineering","3.58"
"12743","Sherri Tanner","19","Computer Engineering","3.67"
"12744","Tyler Shannon","24","Computer Engineering","3.73"
"12745","Cindy Cox","22","Data Science","3.31"
"12746","Emily Harrington","23","Data Science","3.65"
"12747","Lori Wilkerson","22","Computer Science","3.28"
"12748","Richard Ramirez","22","Data Science","3.74"
"12749","Jennifer Pena","19","Data Science","2.84"
"12750","Matthew Holland","24","Computer Engineering","3.05"
"12751","Katherine Hunt","23","Data Science","3.95"
"12752","Dorothy Murphy","18","Computer Engineering","3.7"
"12753","Benjamin Peck","20","Data Science","2.9"
"12754","David Poole","18","Computer Engineering","3.02"
"12755","Kenneth Fernandez","21","Computer Science","3.8"
"12756","Mr. Alexander Page","24","Computer Engineering","3.39"
"12757","Matthew Fry","18","Computer Engineering","3.21"
"12758","Mrs. Casey Hall","20","Data Science","2.99"
"12759","Danielle Wilson","24","Computer Science","3.74"
